episode,steps,score,epsilon,success,keys_collected,doors_opened,wrong_key_attempts,termination_reason
315,61,-0.561934523809529,0.5333225712184672,False,2,0,0,enemy_collision
316,51,2.3770089285714295,0.5322559260760302,False,2,1,0,enemy_collision
317,42,-5.844136904761905,0.5311914142238782,False,0,0,1,enemy_collision
318,20,-5.895833333333334,0.5301290313954304,False,0,0,1,enemy_collision
319,100,5.643154761904761,0.5290687733326396,False,2,1,2,timeout
320,68,2.4914136904761914,0.5280106357859743,False,2,1,0,enemy_collision
321,20,-4.884136904761905,0.5269546145144024,False,0,0,0,enemy_collision
322,20,-4.92375,0.5259007052853736,False,0,0,0,enemy_collision
323,9,-4.947708333333334,0.5248489038748029,False,0,0,0,enemy_collision
324,32,20.28107142857143,0.5237992060670532,True,2,2,0,success
325,56,-0.5075892857142881,0.5227516076549191,False,2,0,0,enemy_collision
326,21,-4.897053571428572,0.5217061044396093,False,0,0,0,enemy_collision
327,28,-0.7971726190476218,0.52066269223073,False,2,0,0,enemy_collision
328,100,2.777559523809522,0.5196213668462686,False,1,0,0,timeout
329,57,-4.6901785714285715,0.5185821241125761,False,0,0,0,enemy_collision
330,97,2.6886607142857093,0.5175449598643509,False,2,1,0,enemy_collision
331,100,7.6818069083694,0.5165098699446222,False,2,1,0,timeout
332,33,-4.860684523809524,0.515476850204733,False,0,0,0,enemy_collision
333,26,2.204122023809525,0.5144458965043235,False,2,1,0,enemy_collision
334,100,4.7493898809523705,0.5134170047113148,False,2,0,0,timeout
335,100,5.840416666666652,0.5123901707018922,False,1,1,0,timeout
336,18,-2.8377976190476173,0.5113653903604884,False,1,0,0,enemy_collision
337,20,-4.8308333333333335,0.5103426595797674,False,0,0,0,enemy_collision
338,39,1.298720238095238,0.5093219742606079,False,2,1,1,enemy_collision
339,100,7.729520202020192,0.5083033303120866,False,2,1,0,timeout
340,100,7.721413690476183,0.5072867236514624,False,2,1,0,timeout
341,99,20.675610119047608,0.5062721502041595,True,2,2,0,success
342,100,7.762485119047621,0.5052596059037512,False,2,1,0,timeout
343,21,-8.861875000000001,0.5042490866919437,False,0,0,4,enemy_collision
344,26,2.23733630952381,0.5032405885185598,False,2,1,0,enemy_collision
345,47,20.490952380952386,0.5022341073415226,True,2,2,0,success
346,8,-4.944166666666667,0.5012296391268396,False,0,0,0,enemy_collision
347,100,7.640763888888881,0.5002271798485859,False,2,1,0,timeout
348,33,2.215580357142856,0.4992267254888887,False,2,1,0,enemy_collision
349,36,0.27232142857142705,0.4982282720379109,False,1,1,0,enemy_collision
350,70,20.57428571428571,0.4972318154938351,True,2,2,0,success
351,80,19.626994047619043,0.49623735186284745,True,2,2,1,success
352,42,2.228497023809523,0.49524487715912174,False,2,1,0,enemy_collision
353,93,2.691787518037504,0.4942543874048035,False,2,1,0,enemy_collision
354,86,20.553005952380946,0.4932658786299939,True,2,2,0,success
